X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1345534.242,406564.1049,33082,1000 SARAH ST,RAPE,7/28/1990,170200,40.42771767,-79.98793666
1349659.596,412880.8856,33082,2300 CENTRE AV,ROBBERY,7/28/1990,50100,40.44533772,-79.97369434
1373761.365,413784.9999,33082,500 ROSEDALE ST,ROBBERY,7/28/1990,130400,40.44945208,-79.88720197
1341218.443,414224.1291,33082,200 FEDERAL ST,ROBBERY,7/28/1990,220500,40.44843635,-80.00413623
1356105.435,414392.7437,33082,4601 BAYARD ST,RAPE,7/28/1990,50700,40.44992964,-79.95067733
1335639.437,415893.3012,33082,1320 W NORTH AV,AGGRAVATED ASSAULT,7/28/1990,210700,40.4526241,-80.02433
1367528.039,416612.4487,33082,6700 SIMONTON ST,ROBBERY,7/28/1990,140500,40.45679487,-79.90984108
1365074.208,418604.042,33082,11 IPSWICH CT,ROBBERY,7/28/1990,111500,40.46209506,-79.91883214
1337604.193,429318.4095,33082,3900 PERRYSVILLE AV,AGGRAVATED ASSAULT,7/28/1990,260200,40.48960229,-80.01851137
1367832.131,415744.7628,33083,6819 THOMAS BL,ROBBERY,7/29/1990,140500,40.4544342,-79.90867242
1341249.957,415880.6288,33083,255 E OHIO ST,ROBBERY,7/29/1990,220400,40.45298415,-80.00417494
1358354.249,416417.391,33083,5112 BAUM BL,ROBBERY,7/29/1990,70900,40.45563909,-79.94278003
1368094.495,417171.8215,33083,6724 KELLY ST,AGGRAVATED ASSAULT,7/29/1990,120700,40.45836789,-79.9078552
1339963.986,420408.9837,33083,219 LAFAYETTE AV,AGGRAVATED ASSAULT,7/29/1990,261400,40.46532018,-80.00921061
1373840.602,427402.395,33083,932 FREEPORT RD,ROBBERY,7/29/1990,120100,40.48682592,-79.88810185
1344011.123,402520.0021,33084,300 CHARLES ST,ROBBERY,7/30/1990,300100,40.4165141,-79.99303703
1350560.626,406177.5692,33084,2500 SARAH ST,ROBBERY,7/30/1990,160900,40.42700517,-79.96985267
1343026.174,412659.0055,33084,921 PENN AV,ROBBERY,7/30/1990,20100,40.44426795,-79.99749985
1364542.267,414960.4981,33084,1059 SHADY AV,ROBBERY,7/30/1990,140400,40.45206073,-79.92042149
1338715.819,415189.4312,33084,700 BRIGHTON RD,ROBBERY,7/30/1990,220100,40.45090955,-80.01321436
1345227.912,395460.2874,33085,1800 BROWNSVILLE RD,ROBBERY,7/31/1990,290100,40.39722607,-79.98802597
1363621.663,407761.0343,33085,2218 MURRAY AV,ROBBERY,7/31/1990,141300,40.43224207,-79.92309198
1351034.024,410570.6052,33085,235 BURROWS ST,ROBBERY,7/31/1990,51000,40.43909289,-79.96854914
1341818.624,416940.1555,33085,1008 CEDAR AV,ROBBERY,7/31/1990,230400,40.45593142,-80.00222927
1360517.255,417270.5228,33085,5633 BAUM BL,AGGRAVATED ASSAULT,7/31/1990,80700,40.45812736,-79.93508551
1347773.84,410470.8561,33086,1829 FIFTH AV,ROBBERY,8/1/1990,30500,40.43859378,-79.98024894
1346818.039,410757.5143,33086,1600 COLWELL ST,ROBBERY,8/1/1990,30500,40.4393141,-79.98370768
1341249.957,415880.6288,33086,255 E OHIO ST,ROBBERY,8/1/1990,220400,40.45298415,-80.00417494
1325850.523,416660.088,33086,3038 CHARTIERS AV,AGGRAVATED ASSAULT,8/1/1990,202200,40.45403092,-80.05956485
1359577.779,416891.1949,33086,5400 BAUM BL,ROBBERY,8/1/1990,80600,40.45702258,-79.93842682
1359062.092,418775.0045,33086,300 S PACIFIC AV,ROBBERY,8/1/1990,80600,40.46215693,-79.9404473
1347562.292,420124.9093,33086,1820 LOWRIE ST,RAPE,8/1/1990,240600,40.46507094,-79.98188515
1350037.521,400086.8256,33087,1034 FISHER ST,ROBBERY,8/2/1990,160600,40.41025522,-79.97118084
1349886.292,400147.73,33087,1000 FISHER ST,ROBBERY,8/2/1990,160600,40.41041191,-79.97172925
1351160.122,401719.9231,33087,2900 DEVLIN ST,AGGRAVATED ASSAULT,8/2/1990,160300,40.4148141,-79.967298
1341193.376,408418.6331,33087,100 W CARSON ST,RAPE,8/2/1990,192100,40.43250372,-80.00369399
1362571.44,409467.2818,33087,5629 DARLINGTON RD,ROBBERY,8/2/1990,141300,40.4368533,-79.92701457
1353088.095,410352.6449,33087,3407 FORBES AV,ROBBERY,8/2/1990,40500,40.43863618,-79.96115237
1349359.529,412370.4583,33087,300 KIRKPATRICK ST,AGGRAVATED ASSAULT,8/2/1990,50100,40.4439163,-79.97472592
1335375.261,415319.7423,33087,914 MANHATTAN ST,RAPE,8/2/1990,210700,40.45103153,-80.02522587
1334969.288,417179.4159,33087,1400 N FRANKLIN ST,ROBBERY,8/2/1990,210700,40.45610591,-80.02685641
1355940.051,418015.2328,33087,455 PEARL ST,AGGRAVATED ASSAULT,8/2/1990,80200,40.45985893,-79.95159587
1365011.262,418944.8063,33087,101 LARIMER AV,ROBBERY,8/2/1990,111500,40.46302593,-79.91908837
1343058.808,424294.3845,33087,752 MT. PLEASANT RD,RAPE,8/2/1990,260900,40.47619885,-79.99844689
1374667.498,413665.5568,33088,502 OAKWOOD ST,ROBBERY,8/3/1990,130600,40.44918445,-79.88393666
1341135.853,414519.9352,33088,300 FEDERAL ST,ROBBERY,8/3/1990,220500,40.44924228,-80.00446002
1342016.734,416194.7654,33088,712 CEDAR AV,ROBBERY,8/3/1990,230400,40.45389986,-80.00144931
1372519.35,416481.6868,33088,900 COLLIER ST,ROBBERY,8/3/1990,130200,40.4567697,-79.8918984
1371294.453,416886.3629,33088,7200 FRANKSTOWN AV,AGGRAVATED ASSAULT,8/3/1990,130300,40.45779858,-79.89633418
1371294.453,416886.3629,33088,7200 FRANKSTOWN AV,ROBBERY,8/3/1990,130300,40.45779858,-79.89633418
1338741.75,417232.6613,33088,600 N TAYLOR AV,ROBBERY,8/3/1990,220600,40.45651818,-80.01330935
1372213.805,417655.2054,33088,1300 STERRETT ST,ROBBERY,8/3/1990,130200,40.4599697,-79.8930984
1357149.019,418293.0961,33088,4800 LIBERTY AV,AGGRAVATED ASSAULT,8/3/1990,80400,40.46070407,-79.94727736
1355541.299,418711.26,33088,400 ELLA ST,ROBBERY,8/3/1990,80200,40.46174163,-79.95309082
1365032.342,418910.8117,33088,100 LARIMER AV,ROBBERY,8/3/1990,111500,40.46293407,-79.91900963
1337177.754,392960.5017,33089,1100 BERKSHIRE AV,AGGRAVATED ASSAULT,8/4/1990,191800,40.38980281,-80.01668928
1357850.777,398677.7668,33089,100 E ELIZABETH ST,ROBBERY,8/4/1990,151500,40.40692451,-79.94300584
1354161.796,410141.9339,33089,314 MCKEE PL,AGGRAVATED ASSAULT,8/4/1990,40500,40.43813168,-79.95727729
1342801.525,415683.261,33089,600 PRESSLEY ST,ROBBERY,8/4/1990,230400,40.45255112,-79.99858337
1342033.317,415948.7617,33089,400 AVERY ST,AGGRAVATED ASSAULT,8/4/1990,230400,40.45322596,-80.00136721
1374875.72,416063.3626,33089,900 BLACKADORE ST,AGGRAVATED ASSAULT,8/4/1990,130100,40.4557783,-79.88339682
1369978.391,417305.3311,33089,900 N MURTLAND ST,AGGRAVATED ASSAULT,8/4/1990,130100,40.45886041,-79.90109886
1363860.187,418783.1446,33089,6101 BROAD ST,ROBBERY,8/4/1990,111500,40.46250463,-79.92320965
1367692.664,419472.3,33089,629 WINFIELD ST,AGGRAVATED ASSAULT,8/4/1990,120400,40.46465383,-79.90950095
1335446.716,422319.8209,33089,2723 BRIGHTON RD,AGGRAVATED ASSAULT,8/4/1990,271500,40.47024533,-80.02561727
1359879.997,422397.0332,33089,5300 FERN ST,ROBBERY,8/4/1990,101600,40.47215194,-79.93783123
1362197.207,422621.3439,33089,5447 STANTON AV,ROBBERY,8/4/1990,101400,40.47292474,-79.92952475
1342150.894,424954.697,33089,514 MT. PLEASANT RD,ROBBERY,8/4/1990,260900,40.47794731,-80.00176992
1340462.223,427208.3229,33089,220 MT. PLEASANT RD,AGGRAVATED ASSAULT,8/4/1990,260900,40.4840131,-80.00804529
1340462.223,427208.3229,33089,220 MT. PLEASANT RD,AGGRAVATED ASSAULT,8/4/1990,260900,40.4840131,-80.00804529
1357481.135,400366.8711,33090,4801 SECOND AV,ROBBERY,8/5/1990,150100,40.41153448,-79.94448349
1342595.242,402920.4286,33090,500 SYLVANIA AV,ROBBERY,8/5/1990,180900,40.4175141,-79.998157
1344073.249,407146.5026,33090,600 CABOT WY,ROBBERY,8/5/1990,170200,40.4292141,-79.993236
1350954.017,411985.0244,33090,320 BURROWS ST,RAPE,8/5/1990,51000,40.44296873,-79.96896415
1348680.281,412830.3652,33090,2100 CENTRE AV,ROBBERY,8/5/1990,50100,40.44513135,-79.97720727
1355226.856,415670.2879,33090,3800 BIGELOW BL,AGGRAVATED ASSAULT,8/5/1990,50600,40.45337526,-79.9539478
1357543.435,416169.7889,33090,4928 BAUM BL,ROBBERY,8/5/1990,80400,40.45490434,-79.94567066
1341906.73,423788.6175,33090,200 PENFORT ST,ROBBERY,8/5/1990,260900,40.4747304,-80.00254042
1331138.725,427145.5138,33090,3733 CALIFORNIA AV,AGGRAVATED ASSAULT,8/5/1990,270100,40.48318158,-80.04154617
1352950.092,410617.8522,33091,3404 FIFTH AV,ROBBERY,8/6/1990,40500,40.43935446,-79.96167186
1346622.396,413130.184,33091,700 CASSATT ST,AGGRAVATED ASSAULT,8/6/1990,30500,40.4458114,-79.984626
1363316.077,418561.2669,33091,100 S HIGHLAND AV,ROBBERY,8/6/1990,111500,40.461859,-79.92514488
1360929.333,418762.3768,33091,212 S FAIRMONT ST,AGGRAVATED ASSAULT,8/6/1990,80700,40.46224921,-79.93373766
1362494.177,420841.3959,33092,500 N NEGLEY AV,ROBBERY,8/7/1990,111300,40.46806042,-79.92829985
1353761.902,422244.7937,33092,200 FORTY-FOURTH ST,AGGRAVATED ASSAULT,8/7/1990,90200,40.47131607,-79.95980137
1354326.173,423496.041,33093,4733 BUTLER ST,ROBBERY,8/8/1990,90100,40.47478838,-79.95788626
1347905.574,413392.0035,33094,2100 WEBSTER AV,ROBBERY,8/9/1990,50100,40.44661889,-79.9800408
1362348.277,415046.0157,33094,905 MARYLAND AV,ROBBERY,8/9/1990,70600,40.45214713,-79.92831034
1374870.903,416035.7735,33094,8000 FRANKSTOWN AV,ROBBERY,8/9/1990,130600,40.45570227,-79.88341173
1371067.401,416204.8961,33094,7200 KELLY ST,ROBBERY,8/9/1990,130300,40.45591336,-79.89709034
1371294.453,416886.3629,33094,7200 FRANKSTOWN AV,AGGRAVATED ASSAULT,8/9/1990,130300,40.45779858,-79.89633418
1371294.453,416886.3629,33094,7200 FRANKSTOWN AV,ROBBERY,8/9/1990,130300,40.45779858,-79.89633418
1363057.276,422147.2438,33094,800 N NEGLEY AV,ROBBERY,8/9/1990,110200,40.47168196,-79.92639225
1347773.84,410470.8561,33095,1829 FIFTH AV,AGGRAVATED ASSAULT,8/10/1990,30500,40.43859378,-79.98024894
1340606.71,414947.3058,33095,1 S COMMONS ST,ROBBERY,8/10/1990,220400,40.45037794,-80.00639992
1374672.458,415575.6214,33095,8000 BENNETT ST,AGGRAVATED ASSAULT,8/10/1990,130600,40.45442636,-79.88408468
1348080.255,410250.84,33096,1900 WATSON ST,RAPE,8/11/1990,10300,40.43801126,-79.97912852
1350845.655,412134.4961,33096,390 BURROWS ST,AGGRAVATED ASSAULT,8/11/1990,51000,40.44337142,-79.96936685
1349246.146,412591.2803,33096,400 KIRKPATRICK ST,AGGRAVATED ASSAULT,8/11/1990,50100,40.44451442,-79.97515315
1349045.629,412932.4707,33096,2200 MAHON ST,RAPE,8/11/1990,50100,40.44543682,-79.97590426
1359369.851,418095.3834,33096,368 S ATLANTIC AV,RAPE,8/11/1990,80600,40.4603129,-79.93928106
1339728.784,402683.3499,33097,29 SYLVANIA AV,AGGRAVATED ASSAULT,8/12/1990,180900,40.41666278,-80.00842664
1339728.784,402683.3499,33097,29 SYLVANIA AV,ROBBERY,8/12/1990,180900,40.41666278,-80.00842664
1369087.877,416905.1033,33097,710 N DALLAS AV,AGGRAVATED ASSAULT,8/12/1990,120700,40.45770254,-79.90426303
1367340.923,417682.5424,33097,6606 FRANKSTOWN AV,AGGRAVATED ASSAULT,8/12/1990,120800,40.45971882,-79.91060736
1357130.046,418316.2461,33097,400 S MATHILDA ST,ROBBERY,8/12/1990,80200,40.4607663,-79.9473476
1339745.29,407014.6974,33098,100 PROSPECT ST,AGGRAVATED ASSAULT,8/13/1990,191400,40.42854962,-80.00876521
1346795.566,410210.453,33098,1600 FORBES AV,ROBBERY,8/13/1990,10300,40.43781134,-79.98373869
1349659.596,412880.8856,33098,2300 CENTRE AV,AGGRAVATED ASSAULT,8/13/1990,50100,40.44533772,-79.97369434
1348874.614,413229.2024,33098,600 KIRKPATRICK ST,RAPE,8/13/1990,50100,40.44623926,-79.97654539
1358944.639,403124.8063,33099,500 BIGELOW BL,ROBBERY,8/14/1990,150100,40.41920241,-79.93947497
1370286.224,403636.6411,33099,238 HOMESTEAD EXT,AGGRAVATED ASSAULT,8/14/1990,141100,40.42137159,-79.89879785
1356594.281,414934.354,33099,414 N NEVILLE ST,AGGRAVATED ASSAULT,8/14/1990,50700,40.45144931,-79.94896982
1324184.848,415397.0314,33099,3100 MIDDLETOWN RD,AGGRAVATED ASSAULT,8/14/1990,202200,40.45044532,-80.06542926
1322453.297,418202.3696,33099,3700 CHARTIERS AV,AGGRAVATED ASSAULT,8/14/1990,202100,40.45801851,-80.07191395
1364042.171,420306.3509,33099,514 N HIGHLAND AV,ROBBERY,8/14/1990,111300,40.46669684,-79.92269049
1362201.015,428192.9959,33099,6600 GREENWOOD ST,AGGRAVATED ASSAULT,8/14/1990,101800,40.4882144,-79.93000539
1349291.472,399540.2427,33100,941 CRESSWELL AV,AGGRAVATED ASSAULT,8/15/1990,160600,40.40870378,-79.97380969
1342926.517,404702.7736,33100,93 BELTZHOOVER AV,ROBBERY,8/15/1990,180300,40.4224282,-79.99713049
1349231.154,409972.8296,33100,2132 FORBES AV,AGGRAVATED ASSAULT,8/15/1990,10300,40.43732803,-79.97497
1342984.792,412337.1293,33100,809 LIBERTY AV,ROBBERY,8/15/1990,20100,40.4433818,-79.99761906
1348176.524,412807.903,33100,2100 WYLIE AV,ROBBERY,8/15/1990,50100,40.44503482,-79.97901462
1349659.596,412880.8856,33100,2300 CENTRE AV,AGGRAVATED ASSAULT,8/15/1990,50100,40.44533772,-79.97369434
1373125.428,414806.0931,33100,7700 MULFORD ST,ROBBERY,8/15/1990,130400,40.45221189,-79.8895752
1359564.698,416928.9956,33100,5401 BAUM BL,ROBBERY,8/15/1990,80600,40.45712542,-79.93847718
1370436.847,417494.3723,33100,7050 IDLEWILD ST,AGGRAVATED ASSAULT,8/15/1990,130100,40.45940981,-79.89946834
1371462.871,420947.0317,33100,1500 LINCOLN AV,ROBBERY,8/15/1990,120200,40.468953,-79.89608371
1341910.673,391133.2274,33101,70 GLENBURY ST,ROBBERY,8/16/1990,320700,40.38512071,-79.99953658
1343797.353,407361.3036,33101,1 S FIFTH ST,ROBBERY,8/16/1990,170200,40.4297843,-79.99424633
1344462.947,415966.6301,33101,401 CHESTNUT ST,ROBBERY,8/16/1990,220500,40.45344467,-79.99264111
1345390.22,397292.4841,33102,141 BIRMINGHAM AV,ROBBERY,8/17/1990,290200,40.40226515,-79.98761007
1344436.854,404475.4265,33102,900 E WARRINGTON AV,ROBBERY,8/17/1990,180300,40.42190969,-79.9916868
1367652.999,409111.3738,33102,2005 BEECHWOOD BL,ROBBERY,8/17/1990,140800,40.43621901,-79.90873331
1365631.661,409803.6684,33102,1700 BEECHWOOD BL,RAPE,8/17/1990,140800,40.43798294,-79.91605369
1352061.621,410046.6602,33102,100 ROBINSON ST,ROBBERY,8/17/1990,40200,40.43772591,-79.96481135
1346111.007,410628.6278,33102,1400 FIFTH AV,AGGRAVATED ASSAULT,8/17/1990,10300,40.43891131,-79.98623524
1340848.892,410855.3428,33102,600 STANWIX ST,ROBBERY,8/17/1990,20100,40.43916617,-80.00515456
1342746.412,411260.1081,33102,400 FIFTH AV,ROBBERY,8/17/1990,20100,40.44040968,-79.99837673
1342811.911,412799.0639,33102,135 NINTH ST,ROBBERY,8/17/1990,20100,40.44463732,-79.99828224
1348073.116,412896.4223,33102,100 ERIN ST,AGGRAVATED ASSAULT,8/17/1990,50100,40.44527057,-79.97939407
1342700.771,416432.6893,33102,700 MIDDLE ST,ROBBERY,8/17/1990,230400,40.45460059,-79.99901386
1357643.674,417233.2765,33102,5030 CYPRESS ST,ROBBERY,8/17/1990,80400,40.45782954,-79.94540557
1348967.821,417582.0102,33102,1 TWENTY-EIGHTH ST,AGGRAVATED ASSAULT,8/17/1990,20300,40.45819033,-79.97660488
1359036.066,418604.4447,33102,320 S PACIFIC AV,ROBBERY,8/17/1990,80600,40.46168712,-79.9405256
1363918.673,420176.8477,33102,6000 EAST LIBERTY BL,AGGRAVATED ASSAULT,8/17/1990,111500,40.46633312,-79.92312277
1342230.584,424315.4936,33102,350 PENFORT ST,AGGRAVATED ASSAULT,8/17/1990,260900,40.47619886,-80.00142498
1348718.826,398812.5361,33103,260 BONIFAY ST,AGGRAVATED ASSAULT,8/18/1990,160600,40.40666726,-79.97579955
1327760.163,410154.3608,33103,1900 NOBLESTOWN RD,AGGRAVATED ASSAULT,8/18/1990,281100,40.43631568,-80.05209573
1352027.979,414013.6514,33103,441 ROBINSON CT,AGGRAVATED ASSAULT,8/18/1990,51000,40.44860954,-79.96528963
1319027.848,414722.9055,33103,2000 SOUTH CT,AGGRAVATED ASSAULT,8/18/1990,280800,40.4482229,-80.083889
1338715.819,415189.4312,33103,700 BRIGHTON RD,ROBBERY,8/18/1990,220100,40.45090955,-80.01321436
1338874.654,421643.4635,33103,23 KENWOOD AV,AGGRAVATED ASSAULT,8/18/1990,261400,40.46863114,-80.01323808
1343058.808,424294.3845,33103,752 MT. PLEASANT RD,AGGRAVATED ASSAULT,8/18/1990,260900,40.47619885,-79.99844689
1355848.092,403955.9198,33104,3000 SECOND AV,AGGRAVATED ASSAULT,8/19/1990,150100,40.42127186,-79.95066731
1348887.832,406470.2609,33104,2100 SARAH ST,AGGRAVATED ASSAULT,8/19/1990,160900,40.42769278,-79.97588588
1348163.018,413497.5507,33104,2130 WEBSTER AV,ROBBERY,8/19/1990,50100,40.44692636,-79.97912567
1363123.816,415539.063,33104,5923 HOWE ST,AGGRAVATED ASSAULT,8/19/1990,70600,40.4535526,-79.92556808
1374881.391,416302.0785,33104,1001 BLACKADORE ST,AGGRAVATED ASSAULT,8/19/1990,130100,40.45643375,-79.88339717
1343792.563,417502.5071,33104,1021 CHESTNUT ST,AGGRAVATED ASSAULT,8/19/1990,230400,40.45761253,-79.99518957
1363357.319,418562.9525,33104,100 N HIGHLAND AV,AGGRAVATED ASSAULT,8/19/1990,111500,40.46186641,-79.92499685
1340100.912,419946.3621,33104,1700 LETSCHE ST,ROBBERY,8/19/1990,250900,40.46406032,-80.00867614
1338916.295,420866.8257,33104,2300 WILSON AV,ROBBERY,8/19/1990,261400,40.46650291,-80.01301694
1340196.556,421918.4092,33104,2500 PERRYSVILLE AV,AGGRAVATED ASSAULT,8/19/1990,261400,40.4694785,-80.00851375
1342072.022,425162.5102,33104,639 MT. PLEASANT RD,ROBBERY,8/19/1990,260900,40.47851205,-80.0020724
1357526.548,399056.4233,33105,100 TECUMSEH ST,ROBBERY,8/20/1990,151500,40.4079415,-79.94420354
1349304.775,405180.781,33105,38 GREELEY AV,RAPE,8/20/1990,160800,40.42418311,-79.97427204
1354260.118,410410.3677,33105,300 SEMPLE ST,ROBBERY,8/20/1990,40500,40.43887505,-79.95694827
1335272.391,412432.2832,33105,1700 W CARSON ST,ROBBERY,8/20/1990,192100,40.44310083,-80.02532809
1343496.086,412496.4995,33105,941 LIBERTY AV,ROBBERY,8/20/1990,20100,40.44385483,-79.99579721
1350779.49,412592.5849,33105,462 BURROWS ST,ROBBERY,8/20/1990,51000,40.44462391,-79.96964586
1373761.365,413784.9999,33105,500 ROSEDALE ST,ROBBERY,8/20/1990,130400,40.44945208,-79.88720197
1342218.123,415305.6743,33105,310 CEDAR AV,ROBBERY,8/20/1990,230400,40.4514742,-80.00064446
1339175.667,418018.9382,33105,407 ARMANDALE ST,AGGRAVATED ASSAULT,8/20/1990,250300,40.4587063,-80.01182293
1337743.62,418461.3892,33105,800 CALIFORNIA AV,ROBBERY,8/20/1990,261400,40.45981964,-80.01700833
1351691.351,419215.5427,33105,3400 PENN AV,MURDER/MANSLAUGHTER,8/20/1990,60300,40.462861,-79.96696796
1350192.736,399524.8912,33106,1138 CRESSWELL AV,AGGRAVATED ASSAULT,8/21/1990,160600,40.4087239,-79.97057289
1350192.736,399524.8912,33106,1138 CRESSWELL AV,ROBBERY,8/21/1990,160600,40.4087239,-79.97057289
1342509.096,406425.2767,33106,397 BAILEY AV,ROBBERY,8/21/1990,180300,40.42712579,-79.99878679
1350392.363,412201.4598,33106,2461 WARING CT,AGGRAVATED ASSAULT,8/21/1990,51000,40.4435239,-79.97100099
1348420.847,414165.1065,33106,815 WHITESIDE RD,AGGRAVATED ASSAULT,8/21/1990,50900,40.44877608,-79.97826009
1370393.3,414854.5272,33106,400 N HOMEWOOD AV,ROBBERY,8/21/1990,140500,40.4521627,-79.89939391
1349723.819,417515.0636,33106,2900 PENN AV,AGGRAVATED ASSAULT,8/21/1990,20300,40.4580589,-79.97388291
1359088.206,418758.3836,33106,5200 FRIENDSHIP AV,AGGRAVATED ASSAULT,8/21/1990,80600,40.4621131,-79.940352
1359088.206,418758.3836,33106,5200 FRIENDSHIP AV,ROBBERY,8/21/1990,80600,40.4621131,-79.940352
1359198.195,419665.6806,33106,5200 PENN AV,ROBBERY,8/21/1990,80900,40.46461034,-79.94003769
1364924.475,420223.4608,33106,501 COLLINS AV,ROBBERY,8/21/1990,111300,40.46652891,-79.91951306
1364924.475,420223.4608,33106,501 COLLINS AV,ROBBERY,8/21/1990,111300,40.46652891,-79.91951306
1351824.259,412147.0824,33107,335 ROBINSON ST,RAPE,8/22/1990,51000,40.44347341,-79.96585312
1373761.365,413784.9999,33107,500 ROSEDALE ST,AGGRAVATED ASSAULT,8/22/1990,130400,40.44945208,-79.88720197
1373633.389,414194.3643,33107,500 CORA ST,AGGRAVATED ASSAULT,8/22/1990,130400,40.45056696,-79.88769727
1344331.704,416764.2134,33107,1000 E OHIO ST,AGGRAVATED ASSAULT,8/22/1990,230400,40.45562418,-79.99318535
1337185.19,418620.4737,33107,900 KIRKBRIDE ST,ROBBERY,8/22/1990,250700,40.46021682,-80.01902919
1365379.418,420023.0566,33107,6200 AUBURN ST,ROBBERY,8/22/1990,120800,40.46600963,-79.91786077
1371462.871,420947.0317,33107,1500 LINCOLN AV,ROBBERY,8/22/1990,120200,40.468953,-79.89608371
1373836.029,427401.737,33107,928 FREEPORT RD,ROBBERY,8/22/1990,120100,40.48682381,-79.88811823
1357382.18,400328.2229,33108,100 HAZELWOOD AV,ROBBERY,8/23/1990,151500,40.41142168,-79.94483529
1358556.672,404919.5587,33108,528 COYNE TER,AGGRAVATED ASSAULT,8/23/1990,151600,40.42410109,-79.94102786
1342328.43,410448.6384,33108,200 SMITHFIELD ST,AGGRAVATED ASSAULT,8/23/1990,20100,40.4381537,-79.99980366
1340180.947,417601.6071,33108,100 SAMPSONIA ST,ROBBERY,8/23/1990,250300,40.45763172,-80.00817313
1361750.407,419436.3373,33108,117 N NEGLEY AV,ROBBERY,8/23/1990,111400,40.46415434,-79.93084756
1363264.757,420549.8956,33108,521 N EUCLID AV,ROBBERY,8/23/1990,111300,40.46731263,-79.92550529
1347347.646,406985.4491,33109,1712 E CARSON ST,ROBBERY,8/24/1990,170200,40.42899984,-79.98146322
1348680.281,412830.3652,33109,2100 CENTRE AV,ROBBERY,8/24/1990,50100,40.44513135,-79.97720727
1374212.374,414742.3879,33109,7900 HAMILTON AV,ROBBERY,8/24/1990,130400,40.45210929,-79.88566507
1377606.103,415265.8629,33109,2251 EAST HILLS DR,AGGRAVATED ASSAULT,8/24/1990,130600,40.45377043,-79.87351912
1364017.064,417033.2941,33109,6300 MARCHAND ST,ROBBERY,8/24/1990,70800,40.45771336,-79.92249134
1338207.059,417172.8451,33109,800 PENNSYLVANIA AV,ROBBERY,8/24/1990,250700,40.45631641,-80.01522464
1366054.286,419723.8717,33109,400 LARIMER AV,AGGRAVATED ASSAULT,8/24/1990,120800,40.46523407,-79.91540963
1348656.471,399538.5342,33110,100 BONIFAY ST,ROBBERY,8/25/1990,160600,40.40865518,-79.9760891
1357644.276,399583.6342,33110,4900 SECOND AV,ROBBERY,8/25/1990,151500,40.40939628,-79.94382794
1342877.913,402925.1112,33110,600 BELTZHOOVER AV,AGGRAVATED ASSAULT,8/25/1990,180900,40.4175467,-79.99714255
1342877.913,402925.1112,33110,600 BELTZHOOVER AV,ROBBERY,8/25/1990,180900,40.4175467,-79.99714255
1342021.55,411019.8379,33110,300 FOURTH AV,ROBBERY,8/25/1990,20100,40.43969967,-80.00095808
1377498.219,415052.1026,33110,2215 EAST HILLS DR,AGGRAVATED ASSAULT,8/25/1990,130600,40.4531767,-79.87388821
1339646.012,417288.3165,33110,1304 SHERMAN AV,AGGRAVATED ASSAULT,8/25/1990,220600,40.45673446,-80.01006603
1359870.641,421681.1704,33110,800 N ATLANTIC AV,ROBBERY,8/25/1990,101600,40.47018687,-79.93780111
1357152.79,405371.0558,33111,300 GREENFIELD AV,AGGRAVATED ASSAULT,8/26/1990,151600,40.42524436,-79.94610911
1351628.017,410839.9492,33111,100 BURROWS ST,AGGRAVATED ASSAULT,8/26/1990,40200,40.43987295,-79.96644011
1343071.468,411127.3305,33111,500 WILLIAM PENN PL,ROBBERY,8/26/1990,20100,40.44006803,-79.99719715
1342284.973,411523.308,33111,300 FIFTH AV,AGGRAVATED ASSAULT,8/26/1990,20100,40.44109967,-80.00005809
1344034.746,411890.728,33111,1 BIGELOW SQ,AGGRAVATED ASSAULT,8/26/1990,20100,40.44223011,-79.99380721
1363940.835,418272.46,33111,6200 PENN AV,ROBBERY,8/26/1990,70800,40.46110868,-79.92287475
1365032.342,418910.8117,33111,100 LARIMER AV,ROBBERY,8/26/1990,111500,40.46293407,-79.91900963
1356201.296,426403.0006,33111,5406 BUTLER ST,AGGRAVATED ASSAULT,8/26/1990,101100,40.48289392,-79.95140865
1361013.227,412962.5424,33112,5414 WILKINS AV,ROBBERY,8/27/1990,140100,40.44633928,-79.93292108
1370347.161,416038.0058,33112,7100 HAMILTON AV,AGGRAVATED ASSAULT,8/27/1990,130300,40.4554073,-79.89966316
1342704.888,416713.4033,33112,627 SHAWANO ST,ROBBERY,8/27/1990,230400,40.45537118,-79.99902476
1355039.545,421056.5022,33112,4400 GARWOOD WY,ROBBERY,8/27/1990,90200,40.4681429,-79.9551039
1343334.429,404521.0221,33113,100 MILLBRIDGE ST,ROBBERY,8/28/1990,180300,40.42195794,-79.99564926
1350935.275,410629.3223,33113,251 BURROWS ST,AGGRAVATED ASSAULT,8/28/1990,51000,40.43924721,-79.9689091
1342848.301,410877.6749,33113,428 FORBES AV,ROBBERY,8/28/1990,20100,40.43936736,-79.99797582
1343583.314,412792.6608,33113,1000 PENN AV,ROBBERY,8/28/1990,20100,40.44467361,-79.99551097
1369327.635,412853.2821,33113,7200 REYNOLDS ST,ROBBERY,8/28/1990,140600,40.44659968,-79.90304674
1371294.453,416886.3629,33113,7200 FRANKSTOWN AV,AGGRAVATED ASSAULT,8/28/1990,130300,40.45779858,-79.89633418
1358769.269,419804.0993,33113,5139 PENN AV,AGGRAVATED ASSAULT,8/28/1990,101700,40.46496097,-79.94159111
